Employee ID,Department,Department Area,Degree of Leadership,Gender,Sexual Orientation,Race,Age,Education,Work Environment,City,Marital Status,Full-Time or Contract,Salary,Hire Date,Termination Date,Years of Service,Termination Type,Termination Reason,Employee Status,JobSatisfaction,WorkLifeBalance,YearsSinceLastPromotion,PerformanceRating
3353484334,4,4.3,1,0,0,0,26,1,0,6,0,0,0,7/29/18,4/9/21,2,1,1.4,1,1,4,1,4
816521238,11,11.1,1,0,0,0,27,0,0,8,0,0,2,11/25/21,0,1,0,0,0,3,4,2,3
9149620211,5,5.1,1,0,0,0,29,1,0,6,0,0,2,1/13/15,0,7,0,0,0,2,3,7,3
9414253752,11,11.3,2,0,0,3,62,1,0,3,1,0,2,6/20/16,4/8/18,1,1,1.6,1,3,1,1,3
9705951632,1,1.2,2,1,0,4,34,1,0,7,0,0,0,6/22/13,0,9,0,0,0,3,3,2,3
1054097051,11,11.1,0,0,0,0,26,1,0,18,0,0,2,5/27/20,0,2,0,0,0,4,3,0,3
5047775289,7,7.3,2,0,0,0,25,1,0,3,0,0,1,7/6/16,0,6,0,0,0,1,2,1,3
4162435896,6,6.2,1,1,0,0,31,2,0,4,0,0,2,1/10/12,0,10,0,0,0,4,3,2,3
6643996838,9,9.1,1,0,0,1,63,1,0,9,1,0,1,7/14/12,0,10,0,0,0,4,3,0,3
6598809660,7,7.2,1,1,0,3,28,1,0,4,1,0,0,9/21/14,0,8,0,0,0,3,3,1,3
8890945608,3,3.2,2,0,0,0,33,1,0,6,0,0,2,7/13/13,0,9,0,0,0,4,2,2,3
4605426642,9,9.2,2,0,0,3,36,1,1,17,0,0,2,6/27/15,6/16/17,1,1,1.4,1,1,3,0,3
414753776,7,7.3,1,0,0,0,40,1,0,20,0,0,0,10/8/21,0,1,0,0,0,1,2,1,3
192869483,0,0.2,1,1,0,3,37,1,0,5,0,0,1,6/19/13,0,9,0,0,0,3,3,2,3
6497597529,0,0.2,3,0,0,0,32,1,0,17,1,0,2,2/6/20,0,2,0,0,0,3,3,0,3
1342983369,12,12.3,1,0,0,0,29,1,0,17,0,0,1,8/18/21,0,1,0,0,0,3,3,1,4
4437501283,7,7.2,1,1,0,4,37,3,0,13,0,1,0,11/13/17,0,5,0,0,0,4,3,2,3
8140740405,12,12.1,1,1,0,0,29,1,0,17,1,0,1,3/5/12,0,10,0,0,0,1,3,0,3
1915913387,4,4.2,1,1,0,0,30,1,0,6,0,0,0,7/3/14,5/16/15,0,1,1.4,1,4,3,1,3
1159597010,12,12.1,1,0,0,0,38,1,0,3,0,0,2,7/14/13,0,9,0,0,0,3,3,2,3
1397644023,6,6.3,1,0,0,0,31,2,0,5,0,0,2,5/20/18,11/11/20,2,1,1.4,1,1,3,0,3
7987330063,7,7.3,1,0,0,0,38,1,0,15,0,0,0,10/10/15,0,7,0,0,0,3,3,1,3
5415985339,3,3.1,1,1,0,0,36,1,0,8,0,0,2,7/9/18,0,4,0,0,0,4,2,1,3
7206062051,10,10.3,1,0,0,4,41,1,0,7,1,0,2,11/4/15,0,7,0,0,0,2,4,7,3
3613728055,4,4.1,0,0,0,0,40,3,1,5,0,0,2,7/9/16,0,6,0,0,0,2,1,1,4
5177203218,0,0.1,1,1,0,1,37,1,0,5,0,0,0,3/10/18,0,4,0,0,0,4,3,2,3
2066534911,6,6.3,0,0,0,3,35,1,0,6,0,0,1,10/14/12,0,10,0,0,0,1,3,10,3
7793998154,6,6.2,1,0,0,3,39,1,0,1,0,0,1,2/12/21,0,1,0,0,0,2,2,1,3
8551873440,6,6.2,1,1,0,0,30,1,1,17,0,0,2,11/12/19,0,3,0,0,0,3,1,2,3
5153850927,9,9.1,1,0,0,1,42,1,1,11,0,0,1,3/9/12,12/23/12,0,1,1.1,1,2,3,0,3
1392516939,4,4.1,1,0,0,0,32,1,1,11,0,0,0,5/22/15,0,7,0,0,0,4,3,1,4
9132676657,8,8.1,1,0,0,0,40,1,1,17,0,0,1,7/27/19,0,3,0,0,0,1,3,0,3
6587114114,11,11.1,1,0,0,0,23,1,0,16,0,0,2,3/1/13,0,9,0,0,0,4,3,9,3
5664200884,10,10.3,1,0,0,0,27,1,0,20,1,0,2,12/11/18,0,4,0,0,0,4,3,3,3
8626921093,7,7.2,1,0,0,0,43,1,1,11,0,0,0,4/18/15,4/1/17,1,1,1.1,1,1,3,2,3
7416575135,1,1.1,1,1,0,0,33,0,0,7,0,0,0,2/6/15,1/9/16,0,1,1.1,1,2,2,0,3
2461489688,12,12.1,1,0,0,5,35,1,0,0,0,0,2,11/13/16,9/9/17,0,1,1.1,1,4,2,1,4
5495893881,0,0.2,1,0,0,0,40,1,1,5,0,0,0,3/24/15,0,7,0,0,0,4,4,2,3
240951251,11,11.1,2,0,0,0,25,1,1,5,1,0,2,12/31/18,0,4,0,0,0,3,4,0,3
9643769905,12,12.2,1,0,0,0,34,1,0,14,0,0,1,5/26/13,0,9,0,0,0,4,3,1,3
5749454106,6,6.2,1,1,0,1,50,0,0,2,1,0,0,1/7/13,1/10/14,1,1,1.2,1,2,2,2,3
5884685211,5,5.3,2,0,0,2,32,1,0,15,0,0,2,2/4/19,0,3,0,0,0,1,3,1,4
2179877716,7,7.3,1,0,0,0,24,1,0,16,1,0,2,11/2/17,0,5,0,0,0,2,1,1,4
9664216465,9,9.1,1,0,0,3,38,1,1,11,0,0,2,7/10/13,0,9,0,0,0,2,2,2,3
484307588,4,4.2,1,1,0,0,33,1,0,0,1,0,0,2/6/21,0,1,0,0,0,3,2,0,3
2661610659,4,4.3,1,1,0,5,23,1,0,7,0,0,0,9/5/13,0,9,0,0,0,3,3,1,4
7221202050,9,9.1,1,1,0,0,39,1,1,17,0,0,2,9/18/20,0,2,0,0,0,4,2,2,3
5172622281,3,3.2,1,0,0,0,26,1,0,6,1,0,1,10/21/17,9/6/19,1,1,1.6,1,4,3,0,3
2753213332,6,6.3,1,1,0,0,32,1,0,8,0,0,2,11/30/18,0,4,0,0,0,1,3,1,3
9523578723,1,1.3,1,1,0,0,33,1,0,15,1,0,0,11/23/19,0,3,0,0,0,4,3,2,3
1855812703,6,6.2,0,0,0,0,26,1,1,11,1,0,2,7/10/12,0,10,0,0,0,3,1,0,4
7762949035,6,6.3,1,0,0,0,39,1,0,0,0,0,0,6/26/14,0,8,0,0,0,4,3,1,3
9450584736,3,3.3,1,0,0,0,35,1,1,17,1,0,1,8/11/21,0,1,0,0,0,2,3,2,3
5305237896,12,12.3,0,0,0,0,28,1,1,11,0,0,2,10/3/19,0,3,0,0,0,4,3,0,4
8488156355,7,7.3,3,0,0,0,33,1,1,11,0,0,2,4/12/17,0,5,0,0,0,1,3,1,3
8625497290,12,12.3,1,0,0,0,21,2,0,9,0,0,2,12/27/19,12/5/21,1,1,1.5,1,2,3,2,3
8057668487,11,11.3,3,0,0,0,38,1,0,7,0,0,2,7/27/14,0,8,0,0,0,2,2,0,3
1827926738,12,12.2,1,0,0,3,28,2,0,17,0,1,2,9/16/20,0,2,0,0,0,4,3,1,3
8537888430,7,7.3,1,0,0,0,36,1,0,1,0,0,0,4/18/13,0,9,0,0,0,4,2,2,3
8420378787,8,8.3,1,1,0,0,38,1,0,20,0,0,1,11/25/19,0,3,0,0,0,2,4,1,3
2757707140,0,0.1,1,0,0,0,29,2,0,2,0,0,0,1/23/16,0,6,0,0,0,3,3,1,3
7824851135,3,3.1,1,0,0,3,30,0,1,11,0,0,0,4/11/15,0,7,0,0,0,2,2,2,3
9803293298,12,12.1,1,0,0,0,40,1,0,14,1,0,2,8/27/19,0,3,0,0,0,4,3,2,3
6519180189,11,11.1,1,1,0,4,32,2,0,3,0,0,0,3/11/17,0,5,0,0,0,2,3,1,3
6790599739,11,11.3,1,0,0,0,32,1,1,17,0,0,1,5/25/14,0,8,0,0,0,2,3,2,3
9152334412,4,4.1,0,0,0,0,35,1,0,12,0,0,2,11/14/20,0,2,0,0,0,3,3,0,3
4185671296,7,7.1,1,0,0,0,25,1,0,0,0,0,2,3/4/15,0,7,0,0,0,1,3,1,3
4450659962,7,7.2,1,0,0,0,37,1,0,17,1,0,2,8/18/17,0,5,0,0,0,4,2,2,3
4315663010,12,12.3,1,0,0,0,21,1,1,11,0,0,2,12/15/19,0,3,0,0,0,4,2,0,3
7651656383,9,9.1,1,1,0,0,29,1,0,12,0,0,2,6/21/19,0,3,0,0,0,2,3,1,3
7955376490,1,1.1,2,1,0,0,22,1,0,7,1,0,0,10/3/12,0,10,0,0,0,3,2,2,3
5963386242,1,1.1,1,1,0,0,25,1,1,11,0,0,0,9/17/19,0,3,0,0,0,2,3,2,3
6372547560,12,12.2,3,0,0,3,27,2,0,7,0,0,2,7/2/21,0,1,0,0,0,3,3,1,3
636774206,4,4.2,1,1,0,0,30,1,0,7,1,0,1,12/18/17,0,5,0,0,0,4,3,2,3
7791297743,6,6.1,1,0,0,3,39,1,0,12,0,0,2,11/3/17,11/14/19,2,1,1.1,1,1,3,0,3
6068408310,12,12.2,1,1,0,0,40,1,0,5,0,0,2,1/8/20,0,2,0,0,0,1,3,1,3
9823780603,3,3.1,2,0,0,0,23,2,0,0,0,0,2,4/2/14,0,8,0,0,0,4,1,2,3
5470393893,8,8.3,2,0,0,3,36,1,0,7,0,0,0,4/27/17,0,5,0,0,0,2,3,0,3
8220442179,6,6.2,1,0,0,0,40,1,0,20,0,0,2,3/31/21,0,1,0,0,0,1,3,1,3
7858163315,11,11.2,1,1,0,0,21,2,0,9,0,0,1,7/3/20,0,2,0,0,0,4,3,2,3
1825888667,5,5.3,1,0,0,1,41,1,0,12,0,0,2,3/21/17,0,5,0,0,0,3,3,0,3
642542467,12,12.3,0,1,0,0,25,2,0,6,0,0,2,4/25/20,0,2,0,0,0,2,2,1,3
4738488141,10,10.2,1,0,0,3,42,1,0,19,1,0,2,5/30/15,0,7,0,0,0,2,2,2,3
4719965456,12,12.2,2,1,0,0,33,1,1,5,0,0,2,5/19/13,0,9,0,0,0,2,3,9,3
12868764,12,12.2,1,0,0,0,40,1,1,17,0,0,2,3/28/12,0,10,0,0,0,3,3,1,3
8808430954,5,5.1,1,0,0,3,26,1,0,10,0,0,2,4/30/14,0,8,0,0,0,4,3,2,3
6106925788,4,4.3,1,0,0,0,28,3,1,17,0,0,1,9/18/13,0,9,0,0,0,4,2,9,3
3977308832,12,12.2,1,1,0,0,30,1,0,12,1,0,2,6/13/12,0,10,0,0,0,4,2,1,3
7211542498,8,8.1,1,1,0,0,46,1,0,3,1,0,1,3/16/17,2/22/18,0,1,1.4,1,4,3,2,3
3183091155,3,3.1,1,1,0,0,40,1,0,18,0,0,2,1/5/12,11/20/12,0,1,1.3,1,3,3,0,4
7235107140,11,11.1,1,0,0,0,38,1,1,11,0,0,0,1/11/17,0,5,0,0,0,4,3,1,3
9510002727,3,3.2,1,1,0,0,34,1,0,14,0,0,0,3/15/15,0,7,0,0,0,3,2,2,3
8016115686,4,4.3,1,0,0,0,31,1,0,3,1,0,2,1/9/15,0,7,0,0,0,4,2,7,3
6216076748,0,0.1,2,1,0,0,39,1,0,8,0,0,2,6/28/18,0,4,0,0,0,3,3,2,3
1688278367,6,6.1,1,1,0,2,27,1,0,0,0,0,0,10/20/20,0,2,0,0,0,3,4,2,3
2058109834,1,1.2,1,0,0,4,35,1,0,9,0,0,0,11/20/19,0,3,0,0,0,2,3,0,3
3016735480,11,11.3,1,0,0,0,60,1,0,15,1,0,2,9/13/17,0,5,0,0,0,3,2,1,3
5401392859,12,12.2,1,1,0,0,38,1,0,18,0,0,1,6/18/18,0,4,0,0,0,1,2,3,3
6600144314,11,11.1,1,1,0,0,48,2,0,8,1,0,0,3/27/18,3/14/20,1,1,1.5,1,4,3,0,3
3921478800,7,7.1,1,1,0,0,28,1,1,11,0,0,2,12/15/15,0,7,0,0,0,4,2,1,4
6973124084,6,6.2,1,1,0,0,28,1,0,8,0,0,1,10/20/20,0,2,0,0,0,1,2,2,3
441778862,12,12.2,1,1,0,0,27,1,1,11,0,0,2,8/3/20,0,2,0,0,0,4,3,0,3
7339244034,10,10.1,1,0,0,0,24,1,0,6,0,0,2,4/23/17,0,5,0,0,0,3,3,1,3
432756067,5,5.3,1,0,0,0,41,1,1,17,0,0,2,1/2/20,0,3,0,0,0,2,3,1,3
9751026998,11,11.2,1,0,0,0,51,1,0,19,1,0,2,3/6/14,2/3/16,1,1,1.4,1,4,2,0,3
637102865,12,12.1,0,0,0,0,34,1,0,2,1,0,2,6/1/13,0,9,0,0,0,4,3,1,3
8840890094,7,7.2,1,1,0,0,30,1,1,17,0,0,0,1/21/16,0,6,0,0,0,4,2,2,3
2187709792,12,12.1,1,1,0,0,41,1,1,17,1,0,2,9/9/18,8/11/20,1,1,1.4,1,2,3,0,3
5455306167,8,8.2,1,0,0,0,26,2,0,14,1,0,0,10/30/21,0,1,0,0,0,2,3,1,3
5608356616,10,10.3,1,0,0,0,40,1,0,14,0,0,2,12/5/21,0,1,0,0,0,4,2,2,3
6437118248,6,6.3,1,0,0,0,41,1,0,6,0,0,2,3/10/21,0,1,0,0,0,2,3,0,3
5332900929,5,5.3,1,0,0,0,28,1,0,2,0,0,2,9/14/17,0,5,0,0,0,3,3,1,3
3259523730,12,12.2,1,1,0,0,43,1,0,1,0,0,2,11/29/14,10/23/15,0,1,1.3,1,4,3,2,3
641796013,6,6.2,1,0,0,0,40,1,1,17,0,0,1,12/20/13,0,9,0,0,0,3,2,9,3
9170045446,10,10.1,1,1,0,0,31,3,0,15,0,0,2,4/9/13,0,9,0,0,0,3,3,1,3
5210572858,12,12.3,1,1,0,0,31,1,0,19,0,0,2,6/6/20,0,2,0,0,0,2,3,2,3
6358300480,6,6.1,1,0,0,0,52,2,0,7,1,0,2,11/29/15,0,7,0,0,0,3,1,7,4
3810730961,6,6.1,1,1,0,3,23,1,0,17,0,0,2,8/19/20,0,2,0,0,0,1,3,1,3
966488193,12,12.1,1,1,0,0,50,1,0,18,1,0,2,6/8/15,0,7,0,0,0,3,4,2,3
8804817141,8,8.1,1,0,0,0,23,1,0,16,0,0,0,2/27/15,0,7,0,0,0,3,3,7,3
498807705,1,1.2,1,0,0,0,29,2,0,15,1,0,1,8/26/17,0,5,0,0,0,4,3,1,4
5617230535,12,12.2,1,0,0,0,40,1,0,10,0,0,2,2/27/13,0,9,0,0,0,2,3,2,3
3323400223,5,5.1,1,1,0,1,61,2,1,17,1,0,1,5/8/17,0,5,0,0,0,4,3,0,3
946038297,12,12.2,1,1,0,0,39,1,1,17,0,0,2,3/15/12,0,10,0,0,0,4,3,1,3
9793267612,12,12.3,1,1,0,0,42,1,1,17,1,0,2,1/22/18,0,4,0,0,0,3,3,0,3
7993891888,6,6.1,1,0,0,1,43,1,0,6,0,0,1,6/7/15,0,7,0,0,0,3,3,7,3
1628981321,4,4.2,1,0,0,3,36,1,0,9,0,0,0,8/10/20,8/10/20,0,1,1.1,1,4,2,1,4
1490454440,10,10.3,2,0,0,0,25,1,0,16,0,0,2,9/13/14,0,8,0,0,0,3,3,2,3
9205314405,8,8.2,1,0,0,0,23,2,0,0,0,0,0,8/7/16,6/19/17,0,1,1.1,1,1,3,0,4
1490361837,5,5.2,0,0,0,0,36,1,0,8,1,0,2,12/19/18,0,4,0,0,0,3,4,1,3
4289721598,10,10.2,1,0,0,0,31,1,0,20,0,0,2,5/28/15,0,7,0,0,0,2,3,2,3
5364209906,6,6.3,1,0,0,0,29,1,0,4,0,0,0,3/29/12,0,10,0,0,0,4,3,0,3
1553734784,10,10.1,1,0,0,0,28,1,0,10,0,0,1,9/4/12,0,10,0,0,0,3,3,1,3
8271085070,7,7.1,1,0,0,0,26,2,0,12,0,0,1,9/23/21,11/19/21,0,1,1.3,1,2,3,2,3
2969121515,11,11.3,1,0,0,0,25,2,0,9,1,0,1,7/17/15,0,7,0,0,0,2,3,7,3
5707246264,6,6.3,1,0,0,0,36,1,0,19,0,0,2,8/13/19,0,3,0,0,0,4,3,2,3
8109724334,7,7.1,1,1,0,0,43,1,0,5,0,0,2,7/6/14,0,8,0,0,0,2,3,2,3
4776915593,11,11.1,0,1,0,0,25,2,0,4,0,0,1,3/5/14,0,8,0,0,0,2,3,0,3
9130671650,8,8.3,0,1,0,5,31,1,1,17,0,0,0,11/19/21,0,1,0,0,0,4,3,1,3
5459247260,11,11.3,2,0,0,0,62,1,0,4,1,0,2,5/26/13,0,9,0,0,0,3,3,2,4
8306027133,8,8.2,1,0,0,0,24,1,1,11,1,0,0,11/5/21,0,1,0,0,0,4,2,0,3
9532219322,11,11.2,1,0,0,0,29,1,0,14,0,0,1,3/19/12,0,10,0,0,0,3,3,1,3
571763917,12,12.2,1,1,0,0,37,1,0,0,0,0,2,3/21/14,0,8,0,0,0,4,2,2,3
471882513,6,6.3,1,0,0,0,21,1,0,6,0,0,0,4/8/15,0,7,0,0,0,4,3,7,3
8148549786,11,11.2,1,0,0,0,30,1,0,12,0,0,2,5/23/15,0,7,0,0,0,3,4,1,3
4380807994,5,5.1,1,0,0,2,33,1,0,1,0,0,2,1/1/17,0,6,0,0,0,2,3,2,3
5419153998,0,0.1,3,0,0,0,39,2,0,18,1,0,2,8/28/20,0,2,0,0,0,1,3,0,4
3044586376,5,5.1,1,1,0,3,30,1,1,11,0,0,2,8/20/12,0,10,0,0,0,2,3,1,3
8886609535,8,8.3,0,1,0,4,41,2,0,20,0,0,2,9/27/13,0,9,0,0,0,3,3,2,3
2494615936,8,8.3,1,1,0,5,38,1,1,17,0,0,0,1/2/15,0,8,0,0,0,4,3,0,4
567843615,7,7.2,1,0,0,0,26,1,0,14,0,0,1,7/1/12,0,10,0,0,0,1,2,1,3
2488003842,7,7.3,1,1,0,0,26,1,0,7,0,0,1,12/29/13,0,9,0,0,0,2,3,2,3
3551267789,4,4.1,1,0,0,0,23,2,0,19,0,0,1,8/24/21,0,1,0,0,0,1,3,0,3
7590846510,5,5.2,1,0,0,0,39,1,0,19,0,0,2,6/29/18,0,4,0,0,0,2,2,2,3
1255605369,7,7.1,1,0,0,0,27,1,1,11,0,0,1,8/20/19,6/23/21,1,1,1.4,1,2,3,2,3
7709964455,3,3.3,1,1,0,0,26,1,0,5,0,0,2,11/8/18,0,4,0,0,0,3,3,3,4
1742211818,11,11.1,2,1,0,0,38,1,0,6,0,0,2,10/19/21,0,1,0,0,0,1,2,1,3
4918355134,8,8.2,1,0,0,0,28,2,0,18,0,0,0,11/30/18,0,4,0,0,0,3,3,0,3
4093583157,9,9.1,1,0,4,0,46,1,0,6,1,0,1,9/29/18,0,4,0,0,0,1,1,1,3
4864383833,0,0.2,1,1,0,0,37,1,0,15,0,0,0,10/29/12,10/7/14,1,1,1.1,1,4,3,1,4
4729374587,7,7.3,2,0,0,0,43,1,1,5,0,0,2,2/19/19,0,3,0,0,0,3,3,0,3
7212321861,4,4.2,1,0,0,0,40,1,0,19,0,0,0,1/23/12,0,10,0,0,0,4,3,0,3
5884725177,11,11.3,1,0,0,0,32,1,1,17,0,0,0,1/14/13,0,9,0,0,0,3,3,1,3
1984223092,7,7.2,0,0,0,0,43,1,0,12,0,0,1,11/17/18,0,4,0,0,0,1,3,2,3
3346380741,5,5.3,2,1,0,0,43,0,0,17,0,0,2,8/8/15,0,7,0,0,0,3,3,7,3
2995159575,7,7.3,2,1,0,3,56,1,0,6,1,0,1,3/11/20,0,2,0,0,0,1,2,1,3
3572405086,11,11.2,1,0,0,3,40,1,0,10,0,0,0,12/11/18,0,4,0,0,0,3,3,3,3
7572899862,6,6.2,1,0,0,2,23,1,0,16,0,0,2,9/16/16,0,6,0,0,0,1,3,0,3
2995621524,12,12.1,1,1,0,0,36,1,1,11,0,0,2,12/29/13,0,9,0,0,0,1,3,1,3
2670578197,11,11.3,1,0,0,3,25,2,0,14,0,0,0,10/16/20,10/17/21,1,1,1.5,1,1,3,2,3
8383641857,0,0.2,0,1,0,4,61,1,0,14,1,0,2,7/11/20,11/22/21,1,1,1.5,1,3,3,0,3
3932401216,11,11.3,1,1,0,0,27,1,0,0,0,0,2,11/1/21,0,1,0,0,0,4,2,1,4
6077101779,12,12.2,1,0,0,3,62,1,1,17,1,1,2,5/25/12,0,10,0,0,0,4,1,2,3
5760565657,10,10.3,0,1,0,0,26,1,0,15,0,0,2,7/22/13,0,9,0,0,0,3,3,9,3
9612395173,12,12.2,1,1,0,0,23,1,0,12,0,0,2,1/23/20,0,2,0,0,0,4,3,1,4
620080361,4,4.1,1,0,0,0,35,1,1,11,0,0,2,9/7/18,0,4,0,0,0,1,1,0,3
2203505669,3,3.2,1,0,0,0,65,1,0,15,1,0,2,9/4/13,0,9,0,0,0,3,2,9,3
6983208691,4,4.2,1,1,0,0,32,1,0,16,0,0,2,1/23/17,11/3/18,1,1,1.3,1,4,4,1,3
2503026316,11,11.3,1,0,0,0,31,1,0,14,1,0,0,4/30/18,4/17/19,0,1,1.3,1,2,3,2,3
5193536227,11,11.2,2,1,0,4,46,1,0,0,1,0,0,7/19/13,4/29/15,1,1,1.4,1,3,2,0,3
4093509579,7,7.3,1,0,0,3,35,1,0,13,0,0,1,7/8/20,0,2,0,0,0,4,3,1,4
978413532,3,3.2,1,0,0,3,27,1,0,9,1,0,0,8/17/14,0,8,0,0,0,3,3,2,3
7201791507,11,11.2,2,1,0,3,24,1,0,20,0,0,1,4/14/15,0,7,0,0,0,4,1,7,4
5882172878,11,11.1,1,1,0,0,33,1,0,7,0,0,1,8/20/13,0,9,0,0,0,4,1,1,3
4023393353,4,4.1,1,0,0,0,28,1,1,11,1,0,0,11/5/13,0,9,0,0,0,3,3,2,3
9107093688,7,7.2,0,0,0,3,39,1,1,17,0,0,2,8/31/15,0,7,0,0,0,2,4,7,3
537794573,7,7.2,1,0,0,0,29,1,0,20,0,0,0,11/19/13,0,9,0,0,0,4,4,1,3
1780767594,10,10.3,1,1,0,0,25,1,0,17,0,0,2,6/16/19,0,3,0,0,0,1,3,1,3
2802044631,9,9.2,1,1,0,0,49,1,0,4,1,0,1,4/22/12,0,10,0,0,0,4,2,0,3
7795120396,12,12.1,1,1,0,0,28,1,1,11,1,0,2,10/24/15,0,7,0,0,0,3,3,1,3
1093449526,11,11.2,0,0,0,0,28,1,1,11,0,0,1,2/11/20,0,2,0,0,0,4,2,2,3
9570762712,7,7.3,1,1,0,0,32,1,0,20,1,0,0,2/23/13,1/5/14,0,1,1.1,1,1,4,0,3
4259106498,0,0.2,2,0,0,0,31,0,1,17,0,0,0,11/14/13,12/16/15,2,1,1.3,1,4,3,1,3
9272426904,12,12.2,1,0,0,0,37,1,0,5,1,0,1,8/29/21,0,1,0,0,0,3,1,2,3
2845001630,7,7.1,1,0,0,1,24,1,0,4,0,0,0,8/18/14,0,8,0,0,0,3,3,0,3
691269380,7,7.3,1,0,0,0,39,1,0,2,1,0,2,2/26/21,0,1,0,0,0,3,3,1,3
8682591783,12,12.1,1,0,0,4,29,2,0,19,0,0,2,8/22/12,0,10,0,0,0,3,3,2,3
9407007094,6,6.2,1,0,0,3,31,1,0,18,0,0,2,1/2/15,12/21/16,1,1,1.4,1,4,3,0,3
331661857,4,4.2,1,0,0,0,40,1,0,2,0,0,0,7/7/18,0,4,0,0,0,2,4,1,4
1996932914,4,4.2,1,0,0,0,26,2,0,17,1,0,1,7/23/14,0,8,0,0,0,3,4,2,3
4502619089,6,6.3,1,0,0,0,28,1,0,7,0,0,2,1/11/12,0,10,0,0,0,4,3,10,3
8996200527,5,5.3,2,1,0,0,63,2,1,11,1,0,2,6/24/12,0,10,0,0,0,2,3,1,3
2226843991,11,11.1,1,1,0,1,45,1,0,13,1,0,0,2/6/15,0,7,0,0,0,3,3,2,3
7985561436,7,7.2,1,0,0,0,26,0,1,17,0,0,0,10/8/20,0,2,0,0,0,3,3,0,3
7399960786,11,11.2,1,0,0,0,32,1,0,18,0,0,0,9/28/18,0,4,0,0,0,1,3,2,3
7845718899,12,12.1,1,1,0,0,23,1,0,3,0,0,2,6/8/20,0,2,0,0,0,3,3,2,3
7028724657,1,1.2,2,1,0,3,26,2,0,14,0,0,2,6/9/14,0,8,0,0,0,4,2,0,3
7744018635,6,6.2,1,0,0,1,28,2,0,8,1,0,0,5/31/18,0,4,0,0,0,3,3,3,3
7296643341,3,3.3,1,1,0,0,30,1,0,20,1,0,2,1/16/14,0,8,0,0,0,4,3,2,3
5490819193,11,11.3,1,1,0,0,23,2,0,14,1,0,0,4/27/18,0,4,0,0,0,2,3,0,4
9704276287,12,12.1,1,0,0,0,52,1,1,17,1,0,2,3/14/15,0,7,0,0,0,4,3,1,3
8949267496,11,11.3,0,0,0,0,21,1,0,9,1,0,2,6/7/18,0,4,0,0,0,3,3,1,3
3987287964,7,7.1,1,0,0,0,24,3,0,7,0,0,2,3/20/14,0,8,0,0,0,3,3,0,3
5378477547,3,3.2,1,0,0,0,37,1,1,11,0,0,1,4/11/14,4/12/18,4,1,1.3,1,3,3,2,3
6723637365,6,6.1,1,0,0,0,28,1,0,9,0,0,2,4/11/21,0,1,0,0,0,4,4,2,3
4096779676,3,3.2,1,1,0,0,37,2,1,11,0,0,2,7/30/15,7/2/17,1,1,1.3,1,1,2,0,4
970300236,11,11.1,2,0,0,0,36,0,0,3,0,0,2,3/8/16,0,6,0,0,0,2,4,1,3
2656122790,4,4.3,0,0,0,1,35,1,0,13,0,0,0,3/5/21,0,1,0,0,0,3,2,2,3
9619991197,12,12.2,2,0,0,0,32,1,0,12,0,0,2,3/8/14,1/11/15,0,1,1.3,1,4,4,0,3
6272817206,6,6.1,1,1,0,0,31,1,0,16,0,0,2,9/6/20,0,2,0,0,0,3,3,1,3
8944569760,7,7.3,2,1,0,3,48,1,1,11,1,0,2,10/25/12,0,10,0,0,0,4,2,2,4
2866020572,5,5.1,1,0,0,0,23,1,0,7,0,0,2,9/24/20,10/17/21,1,1,1.6,1,2,3,0,3
6036094371,12,12.3,2,0,0,1,24,1,0,1,0,0,2,7/30/15,0,7,0,0,0,1,3,1,3
9180299011,12,12.3,0,0,0,0,53,1,0,14,1,0,2,2/23/18,0,4,0,0,0,3,3,3,3
2346554693,5,5.3,1,1,0,0,37,1,0,0,1,0,2,2/5/13,0,9,0,0,0,3,3,9,3
7945344898,5,5.3,1,0,0,0,55,1,0,2,1,0,2,10/28/13,0,9,0,0,0,3,3,1,3
9459287386,6,6.3,1,1,0,0,28,1,0,6,0,0,1,9/24/19,0,3,0,0,0,4,3,2,3
6000826916,7,7.1,1,1,0,0,42,1,0,19,1,0,1,11/21/16,0,6,0,0,0,4,1,0,3
765808111,9,9.1,3,0,0,3,34,1,1,17,0,0,2,3/28/14,0,8,0,0,0,4,4,1,3
4912593407,11,11.1,1,0,0,0,26,1,0,18,0,0,2,4/24/18,0,4,0,0,0,3,2,0,3
1253139414,12,12.1,1,0,0,0,35,1,0,16,0,0,2,12/12/18,0,4,0,0,0,1,3,1,3
1283917588,3,3.2,1,1,0,0,31,1,0,2,0,0,0,2/19/12,0,10,0,0,0,2,3,1,3
4389036127,11,11.2,1,1,0,0,29,1,1,17,0,0,1,4/1/16,0,6,0,0,0,1,3,2,3
9032485294,12,12.2,1,0,0,4,36,1,0,14,1,0,1,4/15/14,0,8,0,0,0,3,3,0,3
7650425292,12,12.1,1,0,0,4,22,1,0,5,1,0,1,10/19/18,0,4,0,0,0,4,3,2,3
3529946098,0,0.2,3,0,0,0,28,1,0,12,0,0,2,5/18/16,0,6,0,0,0,3,3,2,3
2518997116,7,7.1,1,1,0,0,37,1,0,9,1,0,1,6/28/13,0,9,0,0,0,2,2,9,3
1704339793,12,12.3,1,1,0,0,29,1,0,10,0,0,1,6/5/15,0,7,0,0,0,3,3,1,3
8363245049,3,3.3,1,1,0,0,31,1,0,13,0,0,1,10/21/16,8/23/18,1,1,1.4,1,4,3,2,3
