employee_id,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,gender,sexual_orientation,race,age,education,location,location_city,marital_status,employment_status,salary,hire_date,term_date,years_of_service,term_type,term_reason,Employee Status
2491385131,1,1.3,8237113481,9657388599,12104572130,,Team Lead,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Austin,Single,Full Time,84197,12/27/20,0,2,0,0,0
4889803209,9,9.2,765808111,12104572130,,,Manager,Female,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Fort Worth,Single,Full Time,96749,2/9/12,0,10,0,0,0
5484306301,11,11.1,4726691640,9291937996,2169536929,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,San Diego,Single,Full Time,76349,9/24/15,0,7,0,0,0
9329418241,3,3.1,4509773399,7504010968,12104572130,,Team Lead,Male,Heterosexual,African American,24,Master's degree,Remote,Indianapolis,Single,Full Time,68526,11/19/20,0,2,0,0,0
2087340943,10,10.2,4766247430,2471427419,4691487226,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,60,Bachelor's degree,Remote,San Diego,Married,Full Time,87849,7/6/13,0,9,0,0,0
9952478026,3,3.3,5683220301,4509773399,6022803528,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,33,Bachelor's degree,Remote,New York,Single,Full Time,77391,5/26/13,0,9,0,0,0
8248208827,4,4.1,7548067465,302887809,12104572130,,Team Lead,Female,Heterosexual,Caucasian,38,Associate's degree,Remote,San Francisco,Single,Full Time,60233,4/17/18,0,4,0,0,0
969506457,9,9.3,4216091555,3448401754,5207980214,12104572130,Individual Contributor,Male,Heterosexual,Asian,33,Bachelor's degree,On-site,Los Angeles,Single,Full Time,99590,11/24/20,0,2,0,0,0
7245393338,11,11.1,8057668487,12104572130,,,Manager,Female,Heterosexual,Caucasian,26,Bachelor's degree,Remote,San Diego,Married,Contract,92978,11/11/15,0,7,0,0,0
7356619045,8,8.1,8950871001,1183939979,3570683418,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Boston,Single,Full Time,54344,12/8/20,0,2,0,0,0
7101333077,0,0.2,7862391428,549775725,6497597529,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Phoenix,Single,Full Time,74591,4/3/19,0,3,0,0,0
942613964,12,12.1,8328659927,4246658747,3902693036,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Houston,Single,Full Time,99943,3/13/17,0,5,0,0,0
1583513027,8,8.1,1638402712,6827380667,4284772434,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,27,Master's degree,Remote,Charlotte,Single,Full Time,57805,7/13/18,5/15/20,1,Voluntary,More flexible benefits,1
5170472610,3,3.2,6585567406,8412275732,8996729135,12104572130,Individual Contributor,Male,Heterosexual,African American,26,Bachelor's degree,Remote,New York,Single,Full Time,54824,7/7/14,7/7/16,2,Voluntary,Relocation,1
6667155349,6,6.3,4227611998,3471383792,1949400041,12104572130,Individual Contributor,Male,Heterosexual,Other,40,Master's degree,Remote,Austin,Single,Full Time,81977,8/8/15,0,7,0,0,0
1620052826,11,11.1,5826214295,8983780137,390131335,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,21,Master's degree,Remote,Chicago,Single,Full Time,70462,9/22/21,0,1,0,0,0
1832890676,12,12.3,5200779776,9839227290,5942974370,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Chicago,Married,Full Time,71791,11/20/18,0,4,0,0,0
3359819138,3,3.2,3703583476,5350093764,6641422960,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,On-site,Los Angeles,Single,Full Time,64371,10/5/20,11/27/20,0,Voluntary,Found a better opportunity,1
7030746161,11,11.2,4167242155,5426155896,4098218245,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,New York,Single,Full Time,60368,2/6/12,12/27/15,3,Voluntary,More flexible benefits,1
3631245540,6,6.3,1329170177,4092540016,12104572130,,Team Lead,Male,Heterosexual,African American,21,Master's degree,On-site,Los Angeles,Single,Full Time,60569,3/9/12,0,10,0,0,0
4270534497,11,11.3,4586655743,4932459135,12104572130,,Team Lead,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Fort Worth,Single,Full Time,91804,1/26/18,11/15/18,0,Involuntary,Budget cuts,1
9685942191,6,6.2,6977809316,5207901096,9743222543,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Phoenix,Single,Full Time,65857,8/3/20,0,2,0,0,0
4186824812,3,3.3,9453398201,4077713505,3225775822,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Dallas,Single,Full Time,89787,1/22/12,1/22/17,5,Voluntary,More flexible benefits,1
4647191204,1,1.3,9705951632,4701018058,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Washington DC,Single,Full Time,64076,1/22/21,0,1,0,0,0
7949989015,11,11.1,8667275807,1188827613,5701309242,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,26,Bachelor's degree,On-site,San Francisco,Single,Full Time,62467,4/8/14,4/30/16,2,Voluntary,Relocation,1
8175153107,11,11.1,5977987482,5420693232,390131335,12104572130,Individual Contributor,Male,Heterosexual,Other,29,Master's degree,Remote,San Antonio,Single,Full Time,59701,9/11/20,0,2,0,0,0
8203750045,11,11.1,4566010041,1074347333,12104572130,,Team Lead,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,San Jose,Single,Contract,82897,2/25/20,0,2,0,0,0
910599059,3,3.2,7660853324,3972048378,6022803528,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,34,Bachelor's degree,On-site,San Francisco,Single,Full Time,85157,5/17/17,0,5,0,0,0
6588715091,4,4.1,9323844179,1442904299,8377149542,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,24,Associate's degree,Remote,Washington DC,Married,Full Time,62762,1/18/13,0,9,0,0,0
7131835885,5,5.1,3019821790,8584020002,6102968019,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,38,Bachelor's degree,On-site,Los Angeles,Single,Full Time,76581,8/22/14,0,8,0,0,0
2402494571,12,12.2,8522026864,9900405594,2107182373,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,39,Bachelor's degree,Remote,San Antonio,Single,Full Time,83019,11/17/15,0,7,0,0,0
6564270778,11,11.2,5103103148,2231553779,5701309242,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Houston,Single,Full Time,70364,10/26/17,0,5,0,0,0
8722256633,11,11.2,5459247260,2174287284,390131335,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,35,Bachelor's degree,Remote,San Diego,Single,Full Time,77769,11/7/12,0,10,0,0,0
1118396701,4,4.1,345003369,9510187895,3315940256,12104572130,Individual Contributor,Male,Heterosexual,Asian,23,Bachelor's degree,Remote,Fort Worth,Single,Full Time,55162,4/28/19,0,3,0,0,0
9227353600,11,11.2,2174287284,390131335,12104572130,,Team Lead,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Columbus,Single,Full Time,83505,1/14/20,1/8/21,0,Voluntary,Better salary,1
9926253049,3,3.2,3073905311,8737946734,5312370235,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,32,Master's degree,Remote,Boston,Single,Full Time,82950,11/11/16,0,6,0,0,0
9311402328,7,7.1,961814928,2173035137,9452810041,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Seattle,Married,Full Time,81437,9/24/13,0,9,0,0,0
9487348502,12,12.1,7216768130,3116630222,6129740252,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,33,Bachelor's degree,On-site,San Francisco,Single,Full Time,80092,12/3/15,0,7,0,0,0
5174670971,6,6.1,6010476544,1949400041,12104572130,,Team Lead,Female,Heterosexual,Other,22,Bachelor's degree,Remote,Jacksonville,Single,Full Time,83625,8/13/20,0,2,0,0,0
103727226,5,5.2,3019821790,9988968226,6102968019,12104572130,Individual Contributor,Male,Heterosexual,African American,42,Bachelor's degree,Remote,New York,Single,Full Time,64227,8/26/13,0,9,0,0,0
8646697855,4,4.1,23580165,1966624945,1871591752,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Dallas,Married,Full Time,70700,6/26/20,0,2,0,0,0
2789085210,11,11.3,2984727603,2231553779,390131335,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,37,Master's degree,Remote,Dallas,Married,Full Time,62033,9/6/12,0,10,0,0,0
7754473816,7,7.2,1740357466,12104572130,,,Manager,Male,Heterosexual,Caucasian,31,Master's degree,Remote,San Francisco,Single,Full Time,88860,11/21/21,0,1,0,0,0
7203790374,8,8.2,5670438910,7582291716,4284772434,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,28,Bachelor's degree,Remote,New York,Single,Full Time,61200,9/1/12,0,10,0,0,0
1390229694,4,4.1,7807789283,2221255630,1871591752,12104572130,Individual Contributor,Male,Heterosexual,Asian,24,Bachelor's degree,Remote,Philadelphia,Married,Full Time,79755,2/3/21,0,1,0,0,0
7378615872,11,11.1,9874902446,2241679125,4098218245,12104572130,Individual Contributor,Male,Heterosexual,Asian,25,Bachelor's degree,Remote,San Jose,Single,Full Time,60507,5/29/20,0,2,0,0,0
6611224171,10,10.3,3792599203,12104572130,,,Manager,Male,Heterosexual,Asian,34,Bachelor's degree,On-site,San Francisco,Single,Full Time,86851,6/30/13,0,9,0,0,0
6749177212,11,11.2,5489426823,9588662057,4932459135,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,On-site,San Francisco,Single,Full Time,61563,7/1/17,0,5,0,0,0
8236942363,6,6.1,860076941,2813655685,12104572130,,Team Lead,Male,Heterosexual,Caucasian,34,Bachelor's degree,On-site,Los Angeles,Single,Full Time,73820,1/20/21,0,1,0,0,0
2391819201,7,7.2,5242799873,5857782715,9452810041,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Master's degree,Remote,San Francisco,Single,Full Time,60250,4/25/15,0,7,0,0,0
8260548271,11,11.2,8594426023,6002694929,1074347333,12104572130,Individual Contributor,Female,Heterosexual,Other,62,Bachelor's degree,Remote,San Antonio,Married,Full Time,65555,2/11/19,0,3,0,0,0
6515090446,11,11.3,5892065558,4586655743,8057668487,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,35,Bachelor's degree,Remote,San Francisco,Married,Full Time,64031,5/20/17,3/4/18,0,Involuntary,Performance,1
8536617365,4,4.1,2874824995,12104572130,,,Manager,Female,Heterosexual,Caucasian,43,Bachelor's degree,On-site,Los Angeles,Single,Full Time,66450,11/1/21,12/11/21,0,Voluntary,Better salary,1
5142627872,7,7.3,102701579,2173035137,8375539146,12104572130,Individual Contributor,Male,Heterosexual,Other,28,Bachelor's degree,Remote,San Diego,Married,Full Time,74932,2/3/12,0,10,0,0,0
7209310526,10,10.2,1490454440,9562660050,3314524903,12104572130,Individual Contributor,Male,Heterosexual,Asian,25,Bachelor's degree,Remote,San Jose,Single,Full Time,94644,1/11/18,0,4,0,0,0
8462429353,0,0.1,8834412962,549775725,8652820129,12104572130,Individual Contributor,Male,Heterosexual,Asian,29,Master's degree,Remote,Charlotte,Single,Full Time,57853,3/2/18,0,4,0,0,0
4585933979,12,12.1,5362387004,877337451,3902693036,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,27,Bachelor's degree,Remote,Chicago,Married,Full Time,83672,1/24/16,0,6,0,0,0
9653504244,12,12.1,719280514,315421483,2107182373,12104572130,Individual Contributor,Female,Heterosexual,Other,35,Bachelor's degree,Remote,Columbus,Single,Full Time,91553,1/24/21,0,1,0,0,0
9839281462,11,11.3,9874902446,4586655743,390131335,12104572130,Individual Contributor,Male,Heterosexual,Asian,38,Bachelor's degree,Remote,Denver,Married,Full Time,70969,9/15/16,0,6,0,0,0
9260315537,12,12.1,4010480920,9839227290,3159687889,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Chicago,Single,Full Time,103376,2/5/18,0,4,0,0,0
4338468030,12,12.1,683198210,2870084555,9368442131,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Indianapolis,Single,Full Time,102676,9/29/14,0,8,0,0,0
1304248753,12,12.3,4770950126,9180299011,7708606215,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Master's degree,Remote,San Diego,Single,Full Time,94009,4/26/12,2/8/14,1,Voluntary,More flexible benefits,1
5408871745,12,12.3,3232398563,3902693036,12104572130,,Team Lead,Male,Heterosexual,Asian,23,Bachelor's degree,Remote,Charlotte,Single,Full Time,113475,10/12/18,11/9/20,2,Voluntary,More flexible benefits,1
2191836438,11,11.3,5420693232,2169536929,12104572130,,Team Lead,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Indianapolis,Single,Full Time,81443,6/16/17,0,5,0,0,0
9013548597,5,5.1,5110366685,7038178543,2591261030,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,On-site,Los Angeles,Single,Full Time,112135,1/5/19,0,4,0,0,0
4594560695,11,11.2,3884590873,81223024,4098218245,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Austin,Married,Full Time,64728,12/20/14,0,8,0,0,0
1900453285,7,7.1,4701277735,5721091419,8495424892,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,46,Bachelor's degree,On-site,San Francisco,Married,Full Time,74139,8/28/15,8/4/16,0,Voluntary,Career change,1
9284118912,0,0.2,1393928212,2749334301,5419153998,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,None,On-site,Dallas,Single,Full Time,53783,3/26/18,0,4,0,0,0
9774468616,3,3.3,6207339267,3972048378,2793295523,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,New York,Married,Full Time,73217,12/6/18,0,4,0,0,0
2268142296,6,6.3,3627551867,4092540016,12104572130,,Team Lead,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,San Antonio,Single,Contract,93159,4/1/12,0,10,0,0,0
5729252980,9,9.2,4549854048,7048513680,2316448272,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,23,Master's degree,Remote,New York,Married,Full Time,90858,1/4/12,0,11,0,0,0
7124428125,1,1.3,9657388599,12104572130,,,Manager,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,San Francisco,Single,Full Time,78997,7/1/17,4/27/18,0,Voluntary,Found a better opportunity,1
213642904,5,5.3,5222419382,12104572130,,,Manager,Male,Heterosexual,African American,31,Master's degree,Remote,Seattle,Single,Full Time,93607,9/29/21,9/29/21,0,Voluntary,More flexible benefits,1
6684010679,4,4.3,2874824995,12104572130,,,Manager,Male,Heterosexual,Asian,43,Bachelor's degree,Remote,Phoenix,Single,Full Time,97661,8/16/12,0,10,0,0,0
3177610664,12,12.3,9160507725,1097818055,259741855,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,37,Master's degree,Remote,Denver,Single,Full Time,88024,5/1/16,0,6,0,0,0
1716766623,11,11.1,3855144093,1188827613,1074347333,12104572130,Individual Contributor,Male,Heterosexual,African American,35,Bachelor's degree,On-site,Los Angeles,Single,Full Time,57907,6/8/17,0,5,0,0,0
6916623115,12,12.1,9952342498,9900405594,1091647106,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,21,Bachelor's degree,Remote,Charlotte,Married,Full Time,73972,4/17/18,0,4,0,0,0
2838288070,3,3.1,3049965686,8737946734,5400546882,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,60,Bachelor's degree,Remote,Seattle,Married,Full Time,78518,2/19/18,0,4,0,0,0
6024115407,12,12.3,8385483807,5390863100,1091647106,12104572130,Individual Contributor,Female,Heterosexual,Asian,29,Bachelor's degree,Remote,San Francisco,Single,Full Time,88411,6/5/13,0,9,0,0,0
1155740069,12,12.2,3232398563,9195070758,12104572130,,Team Lead,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,San Diego,Single,Full Time,115776,4/17/21,6/13/21,0,Voluntary,Found a better opportunity,1
3145306755,11,11.3,415166642,4618795010,4098218245,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Denver,Single,Full Time,71940,3/25/14,0,8,0,0,0
6782383946,4,4.1,9258459221,2771745961,5940412697,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,50,Bachelor's degree,Remote,Seattle,Married,Full Time,60796,9/5/13,0,9,0,0,0
9226364156,3,3.3,5683220301,5350093764,8988913174,12104572130,Individual Contributor,Female,Heterosexual,African American,44,Bachelor's degree,Remote,Austin,Single,Full Time,65309,6/18/17,0,5,0,0,0
698086933,6,6.3,8433191749,8006539791,4092540016,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Columbus,Single,Full Time,81506,8/29/18,0,4,0,0,0
6187680418,11,11.2,3664844848,12104572130,,,Manager,Male,Heterosexual,Caucasian,31,Bachelor's degree,On-site,San Francisco,Single,Full Time,77638,2/29/12,12/9/12,0,Voluntary,Found a better opportunity,1
1721234950,1,1.1,8237113481,9657388599,12104572130,,Team Lead,Male,Heterosexual,Native American,40,Bachelor's degree,On-site,San Francisco,Single,Full Time,54474,11/28/14,0,8,0,0,0
9475511330,8,8.2,1448292379,8886609535,822744718,12104572130,Individual Contributor,Female,Heterosexual,African American,39,Bachelor's degree,Remote,Philadelphia,Single,Full Time,57544,10/6/19,0,3,0,0,0
293030400,5,5.3,5884685211,5406372599,2591261030,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,34,Bachelor's degree,On-site,Los Angeles,Single,Full Time,89464,11/19/16,0,6,0,0,0
5675242636,11,11.2,1934889104,8885447946,2188325953,12104572130,Individual Contributor,Female,Heterosexual,Asian,38,Bachelor's degree,Remote,Charlotte,Single,Full Time,77419,5/14/14,0,8,0,0,0
4103072699,12,12.3,9359298334,9488217779,5254944830,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Denver,Single,Full Time,91940,6/18/14,0,8,0,0,0
3231647302,7,7.1,1042621318,4521656077,8495424892,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,32,Bachelor's degree,On-site,San Francisco,Married,Full Time,80365,11/3/17,0,5,0,0,0
6194578105,4,4.2,9741260931,2656122790,3315940256,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Houston,Single,Full Time,78127,2/16/19,0,3,0,0,0
1179289214,6,6.2,3340504277,4524447811,4092540016,12104572130,Individual Contributor,Female,Heterosexual,African American,32,Bachelor's degree,Remote,Charlotte,Single,Full Time,72176,1/4/21,0,2,0,0,0
741690883,12,12.1,4645585274,9798129566,259741855,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,26,Master's degree,Remote,San Diego,Single,Full Time,91103,6/2/13,0,9,0,0,0
5296632197,5,5.3,5110366685,5406372599,6102968019,12104572130,Individual Contributor,Male,Heterosexual,Asian,35,Bachelor's degree,On-site,Los Angeles,Single,Full Time,92834,8/9/12,0,10,0,0,0
3223857108,0,0.1,6638215922,9402855720,3529946098,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,36,Bachelor's degree,On-site,Los Angeles,Married,Full Time,72419,2/11/14,0,8,0,0,0
