employee_id,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,gender,sexual_orientation,race,age,education,location,location_city,marital_status,employment_status,salary,hire_date,term_date,tenure,term_type,term_reason,active_status
81223024,Sales,Sales Operations,5701309242,12104572130,,,Manager,Female,Heterosexual,Asian,36,Bachelor's degree,On-site,Los Angeles,Single,Full Time,97290,7/11/14,,104,,,1
2491385131,Customer Service,Technical Support,8237113481,9657388599,12104572130,,Team Lead,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Austin,Single,Full Time,84197,12/27/20,,25,,,1
4889803209,Product Development,Product Marketing,765808111,12104572130,,,Manager,Female,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Fort Worth,Single,Full Time,96749,2/9/12,,133,,,1
5484306301,Sales,Account Management,4726691640,9291937996,2169536929,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,San Diego,Single,Full Time,76349,9/24/15,,89,,,1
9329418241,Finance,Accounting,4509773399,7504010968,12104572130,,Team Lead,Male,Heterosexual,African American,24,Master's degree,Remote,Indianapolis,Single,Full Time,68526,11/19/20,,27,,,1
2087340943,R&D,Prototyping,4766247430,2471427419,4691487226,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,60,Bachelor's degree,Remote,San Diego,Married,Full Time,87849,7/6/13,,116,,,1
9952478026,Finance,Financial Planning,5683220301,4509773399,6022803528,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,33,Bachelor's degree,Remote,New York,Single,Full Time,77391,5/26/13,,118,,,1
8248208827,HR,Benefits,7548067465,302887809,12104572130,,Team Lead,Female,Heterosexual,Caucasian,38,Associate's degree,Remote,San Francisco,Single,Full Time,60233,4/17/18,,58,,,1
969506457,Product Development,Project Management,4216091555,3448401754,5207980214,12104572130,Individual Contributor,Male,Heterosexual,Asian,33,Bachelor's degree,On-site,Los Angeles,Single,Full Time,99590,11/24/20,,26,,,1
7245393338,Sales,Account Management,8057668487,12104572130,,,Manager,Female,Heterosexual,Caucasian,26,Bachelor's degree,Remote,San Diego,Married,Contract,92978,11/11/15,,88,,,1
7356619045,Procurement,Procurement,8950871001,1183939979,3570683418,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Boston,Single,Full Time,54344,12/8/20,,26,,,1
7101333077,Administration,Travel,7862391428,549775725,6497597529,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Phoenix,Single,Full Time,74591,4/3/19,,46,,,1
942613964,Software,QA,8328659927,4246658747,3902693036,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Houston,Single,Full Time,99943,3/13/17,,71,,,1
1583513027,Procurement,Procurement,1638402712,6827380667,4284772434,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,27,Master's degree,Remote,Charlotte,Single,Full Time,57805,7/13/18,5/15/20,22,Voluntary,More flexible benefits,0
5170472610,Finance,Auditing,6585567406,8412275732,8996729135,12104572130,Individual Contributor,Male,Heterosexual,African American,26,Bachelor's degree,Remote,New York,Single,Full Time,54824,7/7/14,7/7/16,24,Voluntary,Relocation,0
6667155349,Marketing,Public Relations,4227611998,3471383792,1949400041,12104572130,Individual Contributor,Male,Heterosexual,Other,40,Master's degree,Remote,Austin,Single,Full Time,81977,8/8/15,,91,,,1
1620052826,Sales,Account Management,5826214295,8983780137,390131335,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,21,Master's degree,Remote,Chicago,Single,Full Time,70462,9/22/21,,16,,,1
1832890676,Software,Technical Support,5200779776,9839227290,5942974370,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Chicago,Married,Full Time,71791,11/20/18,,51,,,1
3359819138,Finance,Auditing,3703583476,5350093764,6641422960,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,On-site,Los Angeles,Single,Full Time,64371,10/5/20,11/27/20,2,Voluntary,Found a better opportunity,0
7030746161,Sales,Business Development,4167242155,5426155896,4098218245,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,New York,Single,Full Time,60368,2/6/12,12/27/15,47,Voluntary,More flexible benefits,0
3631245540,Marketing,Public Relations,1329170177,4092540016,12104572130,,Team Lead,Male,Heterosexual,African American,21,Master's degree,On-site,Los Angeles,Single,Full Time,60569,3/9/12,,132,,,1
4270534497,Sales,Sales Operations,4586655743,4932459135,12104572130,,Team Lead,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Fort Worth,Single,Full Time,91804,1/26/18,11/15/18,10,Involuntary,Budget cuts,0
9685942191,Marketing,Marketing Research,6977809316,5207901096,9743222543,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Phoenix,Single,Full Time,65857,8/3/20,,30,,,1
4186824812,Finance,Financial Planning,9453398201,4077713505,3225775822,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Dallas,Single,Full Time,89787,1/22/12,1/22/17,61,Voluntary,More flexible benefits,0
4647191204,Customer Service,Technical Support,9705951632,4701018058,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Washington DC,Single,Full Time,64076,1/22/21,,24,,,1
7949989015,Sales,Account Management,8667275807,1188827613,5701309242,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,26,Bachelor's degree,On-site,San Francisco,Single,Full Time,62467,4/8/14,4/30/16,25,Voluntary,Relocation,0
8175153107,Sales,Account Management,5977987482,5420693232,390131335,12104572130,Individual Contributor,Male,Heterosexual,Other,29,Master's degree,Remote,San Antonio,Single,Full Time,59701,9/11/20,,29,,,1
8203750045,Sales,Account Management,4566010041,1074347333,12104572130,,Team Lead,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,San Jose,Single,Contract,82897,2/25/20,,36,,,1
910599059,Finance,Auditing,7660853324,3972048378,6022803528,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,34,Bachelor's degree,On-site,San Francisco,Single,Full Time,85157,5/17/17,,69,,,1
6588715091,HR,Benefits,9323844179,1442904299,8377149542,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,24,Associate's degree,Remote,Washington DC,Married,Full Time,62762,1/18/13,,122,,,1
7131835885,Legal,Corporate Law,3019821790,8584020002,6102968019,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,38,Bachelor's degree,On-site,Los Angeles,Single,Full Time,76581,8/22/14,,103,,,1
2402494571,Software,Software Development,8522026864,9900405594,2107182373,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,39,Bachelor's degree,Remote,San Antonio,Single,Full Time,83019,11/17/15,,88,,,1
6564270778,Sales,Business Development,5103103148,2231553779,5701309242,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Houston,Single,Full Time,70364,10/26/17,,64,,,1
8722256633,Sales,Business Development,5459247260,2174287284,390131335,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,35,Bachelor's degree,Remote,San Diego,Single,Full Time,77769,11/7/12,,124,,,1
1118396701,HR,Benefits,345003369,9510187895,3315940256,12104572130,Individual Contributor,Male,Heterosexual,Asian,23,Bachelor's degree,Remote,Fort Worth,Single,Full Time,55162,4/28/19,,46,,,1
9227353600,Sales,Business Development,2174287284,390131335,12104572130,,Team Lead,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Columbus,Single,Full Time,83505,1/14/20,1/8/21,12,Voluntary,Better salary,0
9926253049,Finance,Auditing,3073905311,8737946734,5312370235,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,32,Master's degree,Remote,Boston,Single,Full Time,82950,11/11/16,,76,,,1
9311402328,Operations,Logistics,961814928,2173035137,9452810041,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Seattle,Married,Full Time,81437,9/24/13,,114,,,1
9487348502,Software,QA,7216768130,3116630222,6129740252,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,33,Bachelor's degree,On-site,San Francisco,Single,Full Time,80092,12/3/15,,87,,,1
5174670971,Marketing,Advertising,6010476544,1949400041,12104572130,,Team Lead,Female,Heterosexual,Other,22,Bachelor's degree,Remote,Jacksonville,Single,Full Time,83625,8/13/20,,30,,,1
103727226,Legal,Intellectual Property,3019821790,9988968226,6102968019,12104572130,Individual Contributor,Male,Heterosexual,African American,42,Bachelor's degree,Remote,New York,Single,Full Time,64227,8/26/13,,115,,,1
8646697855,HR,Benefits,23580165,1966624945,1871591752,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Dallas,Married,Full Time,70700,6/26/20,,31,,,1
2789085210,Sales,Sales Operations,2984727603,2231553779,390131335,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,37,Master's degree,Remote,Dallas,Married,Full Time,62033,9/6/12,,126,,,1
7754473816,Operations,Project Management,1740357466,12104572130,,,Manager,Male,Heterosexual,Caucasian,31,Master's degree,Remote,San Francisco,Single,Full Time,88860,11/21/21,,14,,,1
7203790374,Procurement,Supply Chain,5670438910,7582291716,4284772434,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,28,Bachelor's degree,Remote,New York,Single,Full Time,61200,9/1/12,,127,,,1
1390229694,HR,Benefits,7807789283,2221255630,1871591752,12104572130,Individual Contributor,Male,Heterosexual,Asian,24,Bachelor's degree,Remote,Philadelphia,Married,Full Time,79755,2/3/21,,24,,,1
7378615872,Sales,Account Management,9874902446,2241679125,4098218245,12104572130,Individual Contributor,Male,Heterosexual,Asian,25,Bachelor's degree,Remote,San Jose,Single,Full Time,60507,5/29/20,,32,,,1
6611224171,R&D,Research,3792599203,12104572130,,,Manager,Male,Heterosexual,Asian,34,Bachelor's degree,On-site,San Francisco,Single,Full Time,86851,6/30/13,,117,,,1
6749177212,Sales,Business Development,5489426823,9588662057,4932459135,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,On-site,San Francisco,Single,Full Time,61563,7/1/17,,68,,,1
8236942363,Marketing,Advertising,860076941,2813655685,12104572130,,Team Lead,Male,Heterosexual,Caucasian,34,Bachelor's degree,On-site,Los Angeles,Single,Full Time,73820,1/20/21,,24,,,1
2391819201,Operations,Project Management,5242799873,5857782715,9452810041,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Master's degree,Remote,San Francisco,Single,Full Time,60250,4/25/15,,94,,,1
8260548271,Sales,Business Development,8594426023,6002694929,1074347333,12104572130,Individual Contributor,Female,Heterosexual,Other,62,Bachelor's degree,Remote,San Antonio,Married,Full Time,65555,2/11/19,,48,,,1
6515090446,Sales,Sales Operations,5892065558,4586655743,8057668487,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,35,Bachelor's degree,Remote,San Francisco,Married,Full Time,64031,5/20/17,3/4/18,10,Involuntary,Performance,0
8536617365,HR,Benefits,2874824995,12104572130,,,Manager,Female,Heterosexual,Caucasian,43,Bachelor's degree,On-site,Los Angeles,Single,Full Time,66450,11/1/21,12/11/21,1,Voluntary,Better salary,0
5142627872,Operations,Supply Chain,102701579,2173035137,8375539146,12104572130,Individual Contributor,Male,Heterosexual,Other,28,Bachelor's degree,Remote,San Diego,Married,Full Time,74932,2/3/12,,134,,,1
7209310526,R&D,Prototyping,1490454440,9562660050,3314524903,12104572130,Individual Contributor,Male,Heterosexual,Asian,25,Bachelor's degree,Remote,San Jose,Single,Full Time,94644,1/11/18,,61,,,1
8462429353,Administration,Executive Assistants,8834412962,549775725,8652820129,12104572130,Individual Contributor,Male,Heterosexual,Asian,29,Master's degree,Remote,Charlotte,Single,Full Time,57853,3/2/18,,60,,,1
4585933979,Software,QA,5362387004,877337451,3902693036,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,27,Bachelor's degree,Remote,Chicago,Married,Full Time,83672,1/24/16,,85,,,1
9653504244,Software,QA,719280514,315421483,2107182373,12104572130,Individual Contributor,Female,Heterosexual,Other,35,Bachelor's degree,Remote,Columbus,Single,Full Time,91553,1/24/21,,24,,,1
9839281462,Sales,Sales Operations,9874902446,4586655743,390131335,12104572130,Individual Contributor,Male,Heterosexual,Asian,38,Bachelor's degree,Remote,Denver,Married,Full Time,70969,9/15/16,,77,,,1
9260315537,Software,QA,4010480920,9839227290,3159687889,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Chicago,Single,Full Time,103376,2/5/18,,60,,,1
4338468030,Software,QA,683198210,2870084555,9368442131,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Indianapolis,Single,Full Time,102676,9/29/14,,101,,,1
1304248753,Software,Technical Support,4770950126,9180299011,7708606215,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Master's degree,Remote,San Diego,Single,Full Time,94009,4/26/12,2/8/14,22,Voluntary,More flexible benefits,0
5408871745,Software,Technical Support,3232398563,3902693036,12104572130,,Team Lead,Male,Heterosexual,Asian,23,Bachelor's degree,Remote,Charlotte,Single,Full Time,113475,10/12/18,11/9/20,25,Voluntary,More flexible benefits,0
2191836438,Sales,Sales Operations,5420693232,2169536929,12104572130,,Team Lead,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Indianapolis,Single,Full Time,81443,6/16/17,,68,,,1
9013548597,Legal,Corporate Law,5110366685,7038178543,2591261030,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,On-site,Los Angeles,Single,Full Time,112135,1/5/19,,49,,,1
4594560695,Sales,Business Development,3884590873,81223024,4098218245,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Austin,Married,Full Time,64728,12/20/14,,99,,,1
1900453285,Operations,Logistics,4701277735,5721091419,8495424892,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,46,Bachelor's degree,On-site,San Francisco,Married,Full Time,74139,8/28/15,8/4/16,11,Voluntary,Career change,0
9284118912,Administration,Facilities,1393928212,2749334301,5419153998,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,None,On-site,Dallas,Single,Full Time,53783,3/26/18,,59,,,1
9774468616,Finance,Financial Planning,6207339267,3972048378,2793295523,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,New York,Married,Full Time,73217,12/6/18,,50,,,1
2268142296,Marketing,Public Relations,3627551867,4092540016,12104572130,,Team Lead,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,San Antonio,Single,Contract,93159,4/1/12,,132,,,1
5729252980,Product Development,Product Marketing,4549854048,7048513680,2316448272,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,23,Master's degree,Remote,New York,Married,Full Time,90858,1/4/12,,135,,,1
7124428125,Customer Service,Technical Support,9657388599,12104572130,,,Manager,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,San Francisco,Single,Full Time,78997,7/1/17,4/27/18,10,Voluntary,Found a better opportunity,0
213642904,Legal,Litigation,5222419382,12104572130,,,Manager,Male,Heterosexual,African American,31,Master's degree,Remote,Seattle,Single,Full Time,93607,9/29/21,9/29/21,0,Voluntary,More flexible benefits,0
6684010679,HR,Training,2874824995,12104572130,,,Manager,Male,Heterosexual,Asian,43,Bachelor's degree,Remote,Phoenix,Single,Full Time,97661,8/16/12,,127,,,1
3177610664,Software,Technical Support,9160507725,1097818055,259741855,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,37,Master's degree,Remote,Denver,Single,Full Time,88024,5/1/16,,82,,,1
1716766623,Sales,Account Management,3855144093,1188827613,1074347333,12104572130,Individual Contributor,Male,Heterosexual,African American,35,Bachelor's degree,On-site,Los Angeles,Single,Full Time,57907,6/8/17,,69,,,1
6916623115,Software,QA,9952342498,9900405594,1091647106,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,21,Bachelor's degree,Remote,Charlotte,Married,Full Time,73972,4/17/18,,58,,,1
2838288070,Finance,Accounting,3049965686,8737946734,5400546882,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,60,Bachelor's degree,Remote,Seattle,Married,Full Time,78518,2/19/18,,60,,,1
6024115407,Software,Technical Support,8385483807,5390863100,1091647106,12104572130,Individual Contributor,Female,Heterosexual,Asian,29,Bachelor's degree,Remote,San Francisco,Single,Full Time,88411,6/5/13,,117,,,1
